npi,specialty_code
1730258336,8
1730259029,2
1730259029,66
1730259243,10
1730259243,41
1730260126,1
1730260126,41
1730260803,2
1730260910,40
1730261488,1
1730261793,30
1730261975,41
1730262122,41
1730262122,68
1730262122,78
1730262767,41
1730263138,8
1730263484,16
1730263716,1
1730263724,1
1730263724,8
1730264177,41
1730264284,41
1730264409,1
1730265240,30
1730265257,41
1730265703,40
1730266057,66
1730266362,41
1730266362,78
1730266545,22
1730266677,1
1730266685,40
1730266966,78
1730267212,1
1730267220,25
1730267238,16
1730267279,36
1730267311,41
1730267337,22
1730267378,41
1730267402,8
1730267410,41
1730267428,1
1730267444,41
1730267451,40
1730267469,16
1730267477,41
1730267501,8
1730267519,30
1730267527,16
1730267535,36
1730267543,40
1730267550,66
1730267568,5
1730267584,4
1730267634,41
1730267642,1
1730267642,5
1730267808,40
1730267816,18
1730267816,78
1730267824,8
1730267824,36
1730267899,40
1730267964,42
1730268269,38
1730268269,41
1730268434,1
1730268483,66
1730268871,1
1730269556,8
1730269879,16
1730269945,36
1730269978,66
1730270299,34
1730270323,8
1730270331,10
1730270331,41
1730270380,1
1730270380,41
1730270380,66
1730270422,5
1730270489,5
1730270620,5
1730271099,41
1730271099,77
1730271446,66
1730271685,41
1730271784,24
1730271933,41
1730271933,83
1730271982,18
1730272469,1
1730272527,41
1730272535,41
1730273095,16
1730273095,40
1730273251,5
1730273251,66
1730273434,1
1730273681,20
1730273681,46
1730273764,6
1730273764,41
1730273855,1
1730273855,41
1730274176,36
1730274309,16
1730274507,40
1730274614,8
1730274689,34
1730274697,36
1730275397,26
1730275587,41
1730275637,21
1730275637,22
1730275660,18
1730275660,40
1730276122,10
1730276163,10
1730276551,22
1730277252,2
1730277252,6
1730277336,16
1730277658,40
1730278375,4
1730278862,24
1730279035,41
1730279464,16
1730281254,20
1730281494,40
1730281593,34
1730282252,6
1730282294,20
1730282658,16
1730283045,10
1730284092,40
1730284290,2
1730284464,29
1730284464,41
1730284464,66
1730284878,7
1730284936,22
1730285123,40
1730285164,2
1730285222,40
1730285370,2
1730285727,22
1730285735,41
1730286105,22
1730286683,41
1730286808,1
1730287129,16
1730287327,18
1730287400,40
1730287475,13
1730287905,41
1730287970,66
1730288747,40
1730289471,40
1730289471,66
1730289471,68
1730289588,68
1730289588,78
1730290131,2
1730290131,66
1730290289,20
1730290321,41
1730290966,40
1730291113,45
1730291287,40
1730291386,84
1730291675,40
1730292483,1
1730292483,66
1730292566,40
1730292889,41
1730293085,5
1730293374,41
1730293838,34
1730294356,27
1730294356,36
1730294448,8
1730294653,41
1730295049,41
1730295189,8
1730295395,41
1730295643,83
1730295924,40
1730296484,41
1730296526,66
1730296542,41
1730296575,29
1730296963,18
1730297102,36
1730297805,41
1730297854,36
1730297870,40
1730298373,18
1730298407,8
1730298431,4
1730300617,8
1730301656,40
1730301656,45
1730303082,18
1730304502,8
1730305327,30
1730306085,4
1730306218,16
1730306739,5
1730307851,6
1730307851,41
1730311226,24
1730311507,7
1730311622,41
1730312729,41
1730312877,8
1730313016,1
1730313206,13
1730313206,36
1730314345,68
1730314345,78
1730315300,40
1730315300,68
1730315300,78
1730315359,41
1730316100,40
1730316100,79
1730316175,5
1730316191,30
1730316209,29
1730316209,41
1730316209,66
1730316548,5
1730316928,30
1730316969,2
1730316977,10
1730317256,5
1730317355,40
1730317462,41
1730317603,20
1730317710,13
1730317850,30
1730318452,6
1730318916,16
1730318973,41
1730319047,40
1730319047,41
1730319906,8
1730320094,2
1730320763,16
1730321092,5
1730321423,18
1730321589,66
1730321787,89
1730321993,25
1730322298,30
1730322462,29
1730322462,40
1730322967,66
1730323353,41
1730323775,41
1730323940,41
1730323999,2
1730323999,66
1730324740,77
1730325010,41
1730325010,67
1730326158,41
1730326257,41
1730328410,18
1730330523,41
1730330804,14
1730331059,30
1730331380,30
1730332024,36
1730332446,41
1730332495,35
1730333014,29
1730333618,5
1730333923,2
1730335084,8
1730335191,16
1730335191,40
1730335548,5
1730336397,40
1730336884,40
1730336884,66
1730337254,1
1730337254,8
1730338484,22
1730340183,84
1730340811,27
1730341181,18
1730341330,66
1730341595,5
1730341686,1
1730341686,8
1730342064,66
1730342114,1
1730342395,5
1730342775,30
1730343344,8
1730343633,8
1730343757,66
1730343914,41
1730343914,67
1730343971,16
1730344078,41
1730344151,66
1730344235,8
1730344482,41
1730344789,13
1730344912,2
1730345299,40
1730346024,1
1730346024,8
1730346529,5
1730347105,40
1730347154,16
1730347154,78
1730347360,30
1730347410,5
1730347444,66
1730348053,30
1730348053,78
1730348251,22
1730348269,13
1730348830,6
1730348830,41
1730348921,18
1730348962,10
1730348962,40
1730348970,30
1730349572,5
1730349572,40
1730349739,2
1730352121,41
1730352287,13
1730352501,16
1730352899,4
1730352931,16
1730353558,40
1730353699,45
1730353756,41
1730354499,5
1730354820,41
1730354929,1
1730354929,30
1730355512,41
1730355801,29
1730356353,2
1730356429,5
1730356460,66
1730356882,41
1730357328,16
1730358532,1
1730359118,7
1730359258,4
1730359431,2
1730359480,16
1730359530,41
1730359530,41
1730360017,16
1730361122,41
1730361189,66
1730361403,66
1730361544,8
1730363581,2
1730364480,41
1730364654,7
1730364969,40
1730366139,41
1730370859,5
1730370941,4
1730371352,66
1730372442,8
1730372442,41
1730373101,7
1730373119,41
1730373127,30
1730373366,2
1730373580,24
1730373994,66
1730375502,41
1730375791,5
1730375841,41
1730376138,40
1730376179,29
1730378134,5
1730379355,66
1730379371,13
1730379728,41
1730380007,25
1730380718,16
1730380916,16
1730381492,41
1730381518,66
1730381674,13
1730381799,41
1730382581,22
1730382631,78
1730383019,66
1730383522,6
1730383522,41
1730384546,30
1730384876,18
1730386145,1
1730386210,14
1730386533,40
1730386681,8
1730387853,8
1730387887,14
1730387887,30
1730388448,22
1730388729,8
1730388729,41
1730388752,5
1730388992,2
1730389263,41
1730389362,22
1730389370,40
1730389370,41
1730389685,8
1730390055,7
1730390337,41
1730390584,41
1730390675,5
1730390725,21
1730391020,5
1730391350,40
1730392135,40
1730392150,66
1730392655,41
1730392887,41
1730393364,40
1730393398,18
1730393836,41
1730394800,66
1730394891,68
1730394891,78
1730398595,40
1730399387,41
1730400375,36
1730400680,17
1730400961,20
1730402561,30
1730403072,41
1730404344,2
1730404864,8
1730404922,40
1730404955,41
1730405077,66
1730405184,18
1730405440,20
1730405473,66
1730405770,36
1730406216,41
1730406224,8
1730406901,2
1730407172,2
1730407438,66
1730407669,40
1730408774,40
1730409186,16
1730409418,1
1730409673,22
1730411091,7
1730411257,22
1730412024,16
1730412107,41
1730416561,66
1730418146,13
1730418369,41
1730418849,18
1730420399,8
1730421116,41
1730421173,41
1730421264,66
1730421579,40
1730421579,68
1730421579,78
1730421983,18
1730422015,41
1730422189,36
1730422528,30
1730422783,22
1730422916,41
1730423328,1
1730427436,1
1730428053,40
1730428053,66
1730438037,28
1730440025,66
1730440793,1
1730440868,1
1730441114,41
1730442054,40
1730442211,1
1730442609,8
1730442815,41
1730442914,5
1730445644,18
1730446246,41
1730446444,40
1730446527,40
1730446709,40
1730447178,13
1730447863,77
1730448184,2
1730448226,66
1730448366,8
1730448689,25
1730449216,34
1730449596,41
1730449844,40
1730451089,68
1730451089,78
1730452806,30
1730453101,66
1730454182,1
1730454257,41
1730454810,35
1730455015,68
1730455015,78
1730455353,41
1730455536,41
1730455932,8
1730459041,20
1730459363,30
1730460965,66
1730467424,41
1730467457,20
1730467887,78
1730468349,41
1730470014,36
1730470022,29
1730470022,41
1730470121,41
1730470337,40
1730470840,16
1730471947,34
1730472739,40
1730473232,14
1730473885,40
1730474768,13
1730474768,36
1730474792,34
1730475542,20
1730475633,7
1730475955,41
1730476573,66
1730477142,41
1730477142,67
1730477621,40
1730477811,66
1730477944,67
1730478041,16
1730478082,2
1730479239,13
1730479569,1
1730479577,14
1730479627,40
1730479700,5
1730479734,84
1730479809,40
1730479866,41
1730480096,66
1730481755,40
1730483033,8
1730483769,20
1730484403,40
1730484981,41
1730485517,66
1730486333,1
1730486333,8
1730488073,41
1730488479,40
1730490418,36
1730491432,41
1730491887,40
1730492000,1
1730492059,68
1730492992,41
1730492992,77
1730493594,39
1730493693,41
1730494634,4
1730495110,8
1730495771,41
1730498601,30
1730498718,66
1730499336,66
1730501628,38
1730502360,29
1730504416,66
1730506395,41
1730506635,5
1730507047,66
1730507369,5
1730507567,15
1730507690,5
1730507849,1
1730507872,41
1730508045,40
1730508367,41
1730508979,20
1730509134,66
1730509480,36
1730509696,41
1730518382,1
1730520610,8
1730521501,25
1730521881,1
1730522152,41
1730522186,66
1730522194,40
1730522640,83
1730522871,41
1730522954,40
1730523424,13
1730523945,20
1730523952,5
1730524059,1
1730524067,1
1730524190,5
1730524737,1
1730524737,41
1730525353,30
1730525999,83
1730526591,7
1730527698,18
1730528803,1
1730529249,66
1730529256,1
1730533506,41
1730533803,22
1730535899,36
1730535964,41
1730541574,66
1730541616,5
1730542176,41
1730542192,41
1730543471,66
1730543752,41
1730546029,41
1730548231,66
1730551607,66
1730560343,66
1730560368,41
1730561184,8
1730561879,20
1730561978,41
1730566134,36
1730566613,3
1730569005,1
1730570896,18
1730571373,41
1730573015,40
1730573023,41
1730573213,40
1730573635,66
1730574021,5
1730574393,5
1730574518,66
1730574559,16
1730574666,41
1730574815,15
1730575010,20
1730575473,41
1730576570,41
1730576851,40
1730587379,6
1730590290,8
1730590696,41
1730591041,18
1730592148,66
1730592346,27
1730592346,36
1730592437,83
1730592635,66
1730592791,36
1730593096,66
1730593559,8
1730593591,14
1730593666,1
1730593682,41
1730593849,66
1730594235,40
1730594474,8
1730594672,1
1730595042,8
1730595257,8
1730595257,38
1730596495,33
1730596495,84
1730602038,8
1730611435,41
1730611930,40
1730612029,66
1730612821,40
1730613969,41
1730616061,20
1730618521,41
1730620055,8
1730620741,66
1730632886,9
1730632886,15
1730639683,16
1730644519,10
1730644519,41
1730721788,6
1740200138,1
1740200351,41
1740200476,2
1740201201,8
1740201201,8
1740201227,66
1740201342,66
1740201557,41
1740201904,8
1740202134,1
1740202506,16
1740203082,5
1740203512,40
1740203595,40
1740203736,6
1740203736,41
1740203777,6
1740203777,33
1740204197,5
1740204619,30
1740205780,8
1740206085,30
1740206457,13
1740206747,20
1740206804,36
1740207521,36
1740207547,66
1740207737,7
1740207752,5
1740208362,10
1740208362,41
1740209014,20
1740209188,13
1740209295,41
1740209295,68
1740209295,78
1740209303,83
1740210095,41
1740210194,78
1740210301,6
1740210616,66
1740210707,1
1740211010,8
1740211093,30
1740211291,41
1740211838,2
1740212125,6
1740212125,41
1740212372,30
1740212414,30
1740212521,2
1740212521,6
1740212521,33
1740212703,5
1740212851,8
1740212976,1
1740212976,66
1740213107,68
1740213107,78
1740213198,7
1740213214,30
1740213222,1
1740213271,2
1740213347,36
1740213875,16
1740214618,7
1740214899,66
1740215441,30
1740215821,40
1740215854,16
1740216068,2
1740216167,16
1740217207,8
1740217348,41
1740217447,66
1740217942,41
1740218064,30
1740218064,78
1740218155,40
1740218437,41
1740218437,78
1740218601,5
1740218668,66
1740219062,6
1740219104,66
1740219690,8
1740219815,16
1740220094,2
1740220201,13
1740220995,1
1740221019,66
1740221514,45
1740222314,10
1740222314,40
1740222389,66
1740222645,30
1740223338,8
1740223619,34
1740224021,41
1740224021,67
1740224468,5
1740224856,5
1740225978,40
1740226174,5
1740226695,5
1740226828,20
1740226919,41
1740226919,67
1740227297,41
1740227313,8
1740227594,30
1740227701,16
1740227701,40
1740228469,41
1740228576,5
1740228634,36
1740228931,10
1740229293,41
1740229871,4
1740229996,8
1740230291,30
1740230317,14
1740230713,10
1740231422,13
1740231653,66
1740231679,22
1740231885,2
1740231919,67
1740231927,5
1740232875,10
1740232875,41
1740233022,5
1740233493,1
1740233493,2
1740233808,8
1740234038,36
1740234640,41
1740235019,41
1740235704,41
1740235910,5
1740236066,34
1740236280,5
1740236520,5
1740236728,25
1740236728,25
1740236868,30
1740236967,66
1740237031,3
1740237155,8
1740237163,34
1740237445,40
1740237734,5
1740237783,41
1740238104,38
1740238104,40
1740238153,30
1740238856,13
1740238856,41
1740239060,30
1740239607,5
1740239748,8
1740239953,1
1740239953,66
1740241157,22
1740241298,22
1740242189,40
1740242452,41
1740242452,66
1740242627,18
1740242650,8
1740243104,8
1740243286,8
1740243724,66
1740243930,45
1740244094,30
1740244094,78
1740244367,8
1740244466,30
1740244995,13
1740244995,40
1740245026,6
1740245026,41
1740245034,8
1740245281,41
1740245281,45
1740245323,5
1740245331,6
1740245331,41
1740245380,29
1740245729,29
1740245729,41
1740245828,22
1740246495,47
1740247428,66
1740247899,41
1740247998,1
1740247998,66
1740248483,30
1740248566,5
1740249333,41
1740249432,40
1740249762,8
1740250323,30
1740250851,41
1740251420,16
1740251727,41
1740251818,8
1740252048,45
1740252204,30
1740252493,7
1740252626,29
1740253160,10
1740253228,2
1740254192,20
1740254325,38
1740254366,8
1740254713,41
1740255306,40
1740255330,16
1740255462,1
1740255462,41
1740255983,9
1740255983,15
1740256007,8
1740256221,8
1740256619,16
1740258003,40
1740258748,41
1740260280,41
1740260355,1
1740260512,41
1740261528,36
1740261627,13
1740262047,8
1740262229,8
1740262302,8
1740262674,41
1740264381,66
1740264852,16
1740265057,35
1740265057,40
1740265073,70
1740265172,7
1740265487,40
1740265909,8
1740266626,41
1740266758,14
1740267046,5
1740267343,5
1740267426,8
1740267939,16
1740268523,66
1740269752,33
1740270313,41
1740270313,66
1740270313,67
1740270867,1
1740270891,1
1740270891,13
1740271238,20
1740274067,5
1740274216,5
1740274380,14
1740274547,6
1740275064,9
1740276989,5
1740277060,30
1740277995,40
1740279264,35
1740279264,68
1740279264,78
1740279454,40
1740279710,18
1740279934,1
1740280577,5
1740280668,5
1740280932,10
1740282250,33
1740282672,66
1740283084,1
1740283464,41
1740284108,6
1740285485,8
1740285618,2
1740285667,18
1740285782,1
1740285907,25
1740286079,8
1740286384,41
1740286640,34
1740287978,41
1740287978,68
1740287978,78
1740288786,40
1740289032,8
1740289032,66
1740289081,18
1740289149,36
1740289644,30
1740290238,5
1740290329,41
1740290378,29
1740290378,41
1740290485,13
1740290535,8
1740290873,6
1740290899,6
1740291301,77
1740291434,40
1740291434,66
1740291467,40
1740291574,1
1740291574,8
1740291954,30
1740292028,41
1740292028,66
1740292036,77
1740292341,41
1740292663,40
1740293018,40
1740293216,20
1740293299,36
1740293661,41
1740293778,7
1740294321,20
1740294388,8
1740294388,66
1740294834,40
1740295138,1
1740295138,8
1740295229,40
1740295252,40
1740295252,45
1740295419,38
1740295419,41
1740296268,40
1740296276,41
1740296607,41
1740296649,8
1740296698,7
1740296904,29
1740296987,66
1740297894,29
1740297894,41
1740298074,41
1740298843,41
1740298991,3
1740299833,1
1740299833,40
1740302710,10
1740302710,41
1740303064,18
1740304211,40
1740304237,8
1740305630,40
1740305630,68
1740305671,6
1740306091,45
1740306372,66
1740307552,13
1740308550,35
1740308550,40
1740308592,10
1740308592,41
1740308972,30
1740311885,8
1740312149,30
1740312446,40
1740313709,30
1740315324,16
1740315407,40
1740316272,68
1740316272,78
1740316579,38
1740316579,41
1740316900,41
1740317817,36
1740318195,15
1740319581,36
1740320183,8
1740320670,1
1740320811,30
1740321298,66
1740321884,14
1740322791,10
1740322791,40
1740322825,29
1740322825,41
1740322890,7
1740323559,18
1740324151,66
1740324862,7
1740325273,16
1740325273,40
1740325570,25
1740325570,41
1740326016,41
1740327568,8
1740327568,66
1740328624,66
1740329440,66
1740330471,41
1740330547,8
1740330554,6
1740330810,6
1740330810,41
1740330927,40
1740331636,1
1740331636,18
1740331636,18
1740332055,8
1740332105,66
1740332436,30
1740332832,16
1740332964,66
1740335025,7
1740335199,41
1740336098,41
1740336411,2
1740336981,41
1740337161,8
1740337328,16
1740338151,41
1740338524,8
1740338532,66
1740338540,40
1740338557,2
1740338565,1
1740338573,8
1740338607,18
1740338615,1
1740338623,1
1740338631,1
1740338631,30
1740338672,1
1740338680,40
1740338706,25
1740338722,14
1740338771,8
1740338797,41
1740339100,40
1740339555,8
1740339894,8
1740340009,5
1740343367,41
1740344852,8
1740345271,1
1740346741,36
1740346931,8
1740347350,41
1740347640,5
1740348226,8
1740349307,36
1740349315,66
1740349323,41
1740349331,1
1740349349,5
1740349356,30
1740349364,40
1740349372,1
1740349406,1
1740349406,41
1740349406,66
1740349489,41
1740349489,45
1740349851,1
1740351402,2
1740351501,40
1740351543,30
1740351543,30
1740351592,40
1740351592,77
1740351634,40
1740351642,1
1740351642,16
1740351642,41
1740351667,1
1740351709,41
1740351725,10
1740351725,41
1740351774,40
1740351790,16
1740351873,41
1740352293,10
1740352293,66
1740352558,18
1740352566,25
1740352574,1
1740352590,18
1740352699,40
1740352699,67
1740352723,6
1740353002,22
1740353614,40
1740353630,41
1740354034,41
1740354034,45
1740354059,45
1740354331,41
1740354349,68
1740354349,78
1740354356,36
1740355643,20
1740356039,1
1740356658,41
1740356716,8
1740357318,2
1740357557,41
1740357565,30
1740357573,2
1740357581,41
1740357607,8
1740357615,8
1740357623,8
1740357631,7
1740357664,10
1740357664,40
1740357672,4
1740357680,4
1740357680,84
1740357763,4
1740357763,84
1740357946,30
1740357979,40
1740358738,30
1740359058,13
1740359215,10
1740360205,16
1740360395,41
1740360916,30
1740361187,41
1740361518,8
1740361575,20
1740363167,41
1740363605,20
1740363878,1
1740364710,40
1740364728,30
1740365089,8
1740365402,41
1740365410,66
1740366269,66
1740366277,41
1740367671,41
1740367689,40
1740367697,41
1740368240,16
1740368281,41
1740368323,30
1740368349,41
1740368372,41
1740368380,5
1740368398,41
1740368414,41
1740368422,1
1740368455,41
1740368463,16
1740368471,1
1740368497,1
1740368505,16
1740368521,5
1740368539,40
1740368547,8
1740368554,41
1740368562,1
1740368570,20
1740368570,66
1740368588,1
1740368596,34
1740368646,41
1740368653,13
1740368687,35
1740368828,4
1740368836,41
1740369404,30
1740369453,41
1740369727,36
1740369875,1
1740369875,41
1740369883,40
1740369891,30
1740370238,20
1740371418,41
1740372010,16
1740372010,40
1740372259,41
1740372762,8
1740372770,33
1740372804,40
1740372887,16
1740373174,13
1740373315,8
1740373356,1
1740373885,16
1740374131,66
1740374396,16
1740374404,40
1740374578,66
1740375039,34
1740375070,41
1740375088,41
1740375419,40
1740377118,8
1740377332,5
1740377928,1
1740378314,8
1740378561,40
1740378728,77
1740378744,41
1740378835,16
1740379312,1
1740379312,41
1740379668,13
1740379668,41
1740379809,20
1740380393,1
1740380856,40
1740380856,68
1740380856,78
1740380880,41
1740381029,41
1740381383,41
1740381417,40
1740381870,36
1740382381,6
1740382506,1
1740383538,40
1740383611,40
1740384163,1
1740384353,4
1740385418,10
1740385418,41
1740385426,41
1740385624,2
1740386366,30
1740386572,40
1740386705,41
1740387091,8
1740387646,41
1740387851,41
1740388479,16
1740388891,29
1740388891,41
1740388982,18
1740389444,40
1740389642,40
1740389733,40
1740390111,41
1740390186,8
1740390186,66
1740391176,24
1740391382,8
1740391630,40
1740392133,13
1740392513,41
1740392588,8
1740392695,18
1740392695,66
1740392802,20
1740392885,41
1740392901,1
1740393446,8
1740393446,22
1740393743,41
1740393743,45
1740394139,66
1740394170,40
1740395417,41
1740395672,1
1740396167,2
1740396167,66
1740396167,89
1740396365,16
1740397074,16
1740397421,10
1740398023,20
1740398148,16
1740398213,41
1740398502,66
1740398536,40
1740398585,41
1740398585,45
1740398973,41
1740398999,40
1740399450,41
1740399534,8
1740400217,16
1740403617,24
1740404052,41
1740404649,5
1740407220,41
1740408665,41
1740408707,5
1740408772,40
1740409218,41
1740409283,41
1740409283,83
1740410083,16
1740410836,16
1740410851,8
1740411628,7
1740412766,40
1740412972,66
1740413681,41
1740413780,41
1740413897,8
1740414119,20
1740414382,30
1740414606,2
1740415454,30
1740415470,10
1740415470,40
1740415686,13
1740415751,7
1740415850,1
1740415926,36
1740416346,41
1740416445,41
1740416544,30
1740416767,5
1740416833,40
1740417187,5
1740417260,16
1740417260,40
1740417948,5
1740418441,41
1740418839,13
1740419712,8
1740419985,5
1740420074,40
1740421445,2
1740421973,41
1740422344,66
1740422997,20
1740423128,8
1740423870,30
1740423888,6
1740424043,4
1740424043,84
1740424134,30
1740424415,16
1740424480,8
1740424654,36
1740424712,45
1740426618,2
1740427467,30
1740428804,16
1740428911,36
1740429216,20
1740429885,41
1740430289,41
1740431246,8
1740431444,41
1740432095,41
1740432764,1
1740433093,8
1740433226,41
1740433275,68
1740433622,41
1740433705,41
1740433945,18
1740434406,18
1740434505,36
1740435486,36
1740435940,5
1740436039,41
1740436278,40
1740436781,5
1740437359,40
1740437359,66
1740437375,41
1740437417,5
1740437441,30
1740437953,40
1740438043,5
1740438621,13
1740439371,18
1740439967,41
1740440148,30
1740440460,13
1740441294,1
1740441294,41
1740441542,8
1740441716,66
1740441732,40
1740441823,83
1740441971,6
1740442227,24
1740442367,5
1740442813,41
1740442946,66
1740443282,8
1740443928,36
1740445121,30
1740445154,25
1740445162,20
1740445279,29
1740445279,41
1740445311,35
1740445311,40
1740445857,41
1740446228,18
1740447267,40
1740447267,68
1740447267,78
1740447416,36
1740447796,41
1740448448,30
1740449123,41
1740449149,30
1740449727,8
1740450956,41
1740451079,41
1740451749,40
1740452259,8
1740452721,8
1740454586,13
1740454602,8
1740454941,41
1740455120,66
1740456441,41
1740456912,30
1740457605,41
1740457605,77
1740458173,2
1740458629,8
1740458652,66
1740458801,1
1740458900,1
1740458900,41
1740460070,10
1740460088,41
1740461466,41
1740461896,41
1740462381,30
1740462464,10
1740463322,6
1740463652,30
1740464007,1
1740464692,2
1740465087,41
1740466945,8
1740467083,2
1740467224,41
1740467299,40
1740468057,40
1740468057,66
1740468263,18
1740468685,30
1740468859,8
1740469147,6
1740469147,33
1740470319,8
1740470673,5
1740470855,30
1740471044,29
1740471044,41
1740471044,66
1740471531,16
1740471879,41
1740471895,5
1740472430,1
1740472430,40
1740472505,41
1740473735,16
1740474238,20
1740474733,1
1740475201,30
1740476761,41
1740476761,45
1740477017,5
1740477074,41
1740477850,34
1740478205,16
1740478338,8
1740478395,30
1740478502,5
1740478775,34
1740478783,38
1740478791,5
1740478809,66
1740479724,36
1740479971,34
1740480441,18
1740480813,41
1740481043,13
1740481233,40
1740481233,68
1740481530,4
1740481639,41
1740481811,40
1740482603,7
1740483387,16
1740485531,41
1740486190,5
1740486323,30
1740486364,2
1740486364,33
1740486414,66
1740486471,13
1740486752,13
1740486752,36
1740487347,2
1740487743,41
1740488238,7
1740488543,1
1740488659,41
1740488717,30
1740488998,41
1740489020,66
1740489418,30
1740489764,26
1740489764,36
1740489798,41
1740490507,41
1740490507,45
1740492214,6
1740492271,18
1740492297,41
1740492925,67
1740493048,30
1740493493,20
1740493717,79
1740495233,1
1740495654,30
1740496322,2
1740498047,2
1740498328,6
1740498328,41
1740499193,10
1740499193,41
1740500115,6
1740500313,41
1740500800,40
1740501170,5
1740501196,18
1740501378,16
1740501907,20
1740503911,1
1740504307,13
1740504356,41
1740504638,20
1740504927,25
1740505023,41
1740505288,30
1740505312,36
1740506138,41
1740506138,67
1740506682,41
1740507342,30
1740507367,41
1740507763,41
1740508209,40
1740508381,40
1740508720,5
1740508985,40
1740509264,1
1740509710,40
1740509710,41
1740509728,16
1740509835,1
1740509900,2
1740510494,16
1740513522,16
1740513647,29
1740514249,16
1740514918,41
1740516335,5
1740516376,2
1740518547,30
1740519586,41
1740522341,5
1740522408,40
1740523059,30
1740523133,41
1740523133,45
1740523422,25
1740523661,16
1740524552,16
1740524958,2
1740524958,24
1740529593,5
1740535129,66
1740535228,13
1740535608,1
1740535707,7
1740535947,30
1740540236,41
1740540244,20
1740540285,41
1740540558,40
1740540970,1
1740543784,13
1740544360,1
1740544360,41
1740544493,1
1740544980,41
1740546209,36
1740546449,41
1740546589,41
1740546787,41
1740547744,40
1740548668,1
1740548734,30
1740548866,13
1740548932,30
1740549278,1
1740549476,41
1740549476,45
1740549583,1
1740551688,41
1740553775,18
1740553775,18
1740553775,18
1740554328,41
1740555317,41
1740555317,68
1740555317,78
1740555887,41
1740556372,36
1740557339,40
1740557511,66
1740558451,1
1740560044,40
1740560150,1
1740560903,41
1740567981,7
1740568005,1
1740568427,41
1740569219,41
1740569409,8
1740569789,41
1740569789,68
1740569789,78
1740570100,1
1740570126,40
1740570514,41
1740570662,41
1740570944,4
1740571165,40
1740572270,40
1740572411,5
1740572734,41
1740572908,2
1740573013,40
1740573120,5
1740573518,30
1740574144,1
1740574144,16
1740574144,66
1740575455,40
1740575950,16
1740576123,41
1740576388,1
1740576511,41
1740577238,40
1740577535,40
1740579127,2
1740579408,2
1740579440,45
1740579754,1
1740579796,2
1740579994,41
1740580927,41
1740580992,10
1740580992,41
1740584549,16
1740585611,41
1740587583,22
1740588680,45
1740589290,41
1740590298,41
1740591650,41
1740592112,13
1740593458,30
1740594092,22
1740594415,41
1740595024,13
1740595313,16
1740595396,1
1740595396,8
1740598523,30
1740598523,42
1740598960,1
1740598960,38
1740599414,2
1740600972,77
1740607126,40
1740607605,4
1740608199,5
1740608595,5
1740608777,40
1740608835,41
1740608918,66
1740608942,2
1740609536,40
1740609593,1
1740611821,18
1740611821,18
1740616176,14
1740616713,40
1740620079,40
1740620228,27
1740621671,41
1740621747,1
1740622232,20
1740622604,41
1740622679,41
1740622695,30
1740623008,41
1740623107,22
1740623289,13
1740623552,36
1740623792,18
1740623834,66
1740623883,41
1740623966,30
1740624105,36
1740624196,1
1740624196,36
1740624915,7
1740625102,21
1740625102,22
1740625201,41
1740625292,21
1740626019,30
1740626019,78
1740626969,40
1740627280,41
1740627280,77
1740627397,8
1740628213,8
1740628486,5
1740629104,41
1740629211,2
1740629351,1
1740629476,13
1740629559,30
1740633957,8
1740634013,66
1740634385,66
1740634591,40
1740634732,66
1740634971,41
1740635994,16
1740636133,5
1740636455,1
1740638550,8
1740639046,8
1740642248,41
1740642594,41
1740642776,5
1740642974,5
1740643097,18
1740643493,41
1740643600,41
1740644509,41
1740644657,41
1740644723,40
1740644723,41
1740655539,2
1740655935,3
1740658681,78
1740660778,41
1740661776,66
1740665249,41
1740667161,41
1740667401,8
1740667534,45
1740667773,41
1740668003,22
1740668367,5
1740669563,40
1740670090,40
1740673466,18
1740674217,4
1740674696,1
1740675222,20
1740675347,7
1740675495,41
1740675610,41
1740675610,67
1740675727,66
1740676014,41
1740677640,20
1740677913,41
1740679315,40
1740680651,1
1740680867,41
1740682194,41
1740682525,1
1740684646,41
1740685593,9
1740685593,15
1740685593,16
1740686856,66
1740690270,20
1740690718,16
1740691112,1
1740691195,66
1740691237,5
1740691294,41
1740691427,40
1740693001,40
1740693506,40
1740696509,16
1740698794,41
1740698943,7
1740701010,41
1740704097,6
1740711043,40
1740711332,40
1740711589,66
1740712041,40
1740712421,8
1740713155,13
1740714260,66
1740716521,66
1740721000,40
1740728344,2
1740731413,45
1740744796,40
1740773530,8
1740774991,8
1740784099,30
1740784305,40
1740784545,8
1740807080,18
1740821065,8
1740835131,20
1740844745,24
1750300067,41
1750300315,1
1750300364,41
1750300364,77
1750300372,5
1750300471,5
1750300521,38
1750300521,41
1750300638,29
1750300661,41
1750301008,34
1750301065,20
1750301073,40
1750301198,5
1750301305,41
1750301339,5
1750301503,40
1750301644,30
1750301776,5
1750302188,41
1750302212,1
1750302212,8
1750302261,30
1750302261,78
1750302378,41
1750302790,41
1750303020,5
1750303103,40
1750303111,18
1750303152,10
1750303152,41
1750303194,41
1750303624,30
1750304101,2
1750304101,40
1750304234,13
1750304580,41
1750304671,10
1750304671,41
1750304879,6
1750304879,41
1750305025,1
1750305025,6
1750305025,8
1750305157,6
1750305439,1
1750305439,5
1750305769,5
1750305926,7
1750305975,41
1750305975,45
1750305983,40
1750306155,1
1750306155,13
